Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant,Si_frac,O_frac,C_frac,N_frac
False,mp-18280,SiO2,Monoclinic,C2/m,12,36,0.015797593611113,-3.257033750277777,False,700.448492349192,1.709287612182695,5.7361,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-2374583,SiO2,Tetragonal,P4/nbm,125,48,0.15964837638889,-3.1131829675,False,606.6901160823915,2.6312563843426213,5.0006,False,False,NM,0.0,,,,,,,0.555,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-32667,SiO2,Monoclinic,P2_1/c,14,18,0.246878567222223,-3.025952776666666,False,142.68007504336956,4.195638145622622,5.3845,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-32895,SiO2,Cubic,Fd-3m,227,144,0.021919788194445,-3.250911555694444,False,3705.123529610678,1.292553861026408,5.8382000000000005,True,False,NM,0.0080945,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-34150,SiO2,Monoclinic,C2/m,12,48,0.346973946597223,-2.925857397291666,False,975.3631352517338,1.636679902657333,0.921899999999999,False,False,FM,4.1538003,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-530546,SiO2,Hexagonal,P6/m,175,162,0.017224509691358,-3.255606834197531,False,3291.457922045618,1.636875152850781,5.562,False,False,NM,0.0010975,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-532105,SiO2,Hexagonal,P6/mmm,191,162,0.017351781790125,-3.255479562098765,False,3340.514586474914,1.612837049436663,5.559,False,False,NM,0.000734,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-542814,SiO2,Orthorhombic,P2_12_12_1,19,72,0.007484036388891,-3.265347307499999,False,1071.0398743808114,2.235711217823113,5.5504,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-545488,SiO2,Monoclinic,P2/c,13,12,0.703162019722223,-2.569669324166666,False,167.83259768202274,2.377901050372575,0.334499999999999,True,False,NM,0.0008627,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-545719,SiO2,Tetragonal,I4_122,98,12,0.155265748055557,-3.117565595833333,False,182.34174200091564,2.188688700324228,4.8294,True,False,NM,0.000453099999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-546546,SiO2,Trigonal,R32,155,9,0.041503442222225,-3.231327901666665,False,143.25857805247446,2.089347715195751,5.5604,True,False,NM,0.0,,,,,,,3.815,,,,,0.017662429423354,3.587685763333359,1.468358216666692,2.119327546666666,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-546794,SiO2,Tetragonal,I-42d,122,6,0.005647450555557,-3.267183893333333,False,89.73893630609501,2.223612886125405,5.689599999999999,True,False,NM,0.0,,,,,,,0.783,,,,,0.15524,3.882460393333333,1.697372646666667,2.185087746666666,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-553881,SiO2,Monoclinic,Pc,7,12,0.365867498055557,-2.9069638458333333,False,130.31812132494207,3.062423753943854,3.602,False,False,NM,9.220000000000005e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-553945,SiO2,Orthorhombic,Pmn2_1,31,96,0.017066234826389,-3.2557651090625,False,1869.180923820624,1.7080821026103652,5.6921,True,False,NM,0.000568399999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-553993,SiO2,Tetragonal,I4_1/amd,141,48,0.046632540138888,-3.22619880375,False,1026.7860084529711,1.5547126938986482,5.6424,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554089,SiO2,Orthorhombic,Pna2_1,33,12,0.006757618888888,-3.266073725,False,176.75461740602768,2.257872049803831,5.660399999999999,False,False,NM,0.0,,,,,,,0.905,,,,,0.207599222782745,3.993373826666667,1.746660729999999,2.246713096666667,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554151,SiO2,Tetragonal,I-4,82,12,0.011899476388888,-3.2609318675,False,190.87298894974717,2.09086320967034,5.725199999999999,True,False,NM,0.0,,,,,,,,,,,,0.138269666799161,3.735785186400049,1.586923501912319,2.14886168448773,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554175,SiO2,Tetragonal,I4/mcm,140,48,0.103950170972224,-3.168881172916666,False,982.4600551391236,1.624857146007125,5.8291,False,False,NM,0.000721699999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554243,SiO2,Hexagonal,P6_522,179,18,0.016906312222221,-3.255925031666667,False,323.3386765039466,1.85141465891091,5.627,False,False,NM,0.0,,,,,,,,,,,,0.00233,3.566901203345921,1.5662685633443991,2.000632640001521,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554258,SiO2,Tetragonal,I4/mcm,140,48,0.01763348013889,-3.25519786375,False,885.6804127110838,1.8024077515419812,5.522,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-554267,SiO2,Tetragonal,I4_1/amd,141,48,0.021642432222224,-3.251188911666666,False,827.8350904618346,1.928351744994017,5.6328,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554397,SiO2,Orthorhombic,Pcca,54,24,0.6632534934722231,-2.609577850416666,False,328.57017651816955,2.42924853706417,1.1882,True,False,NM,0.0002272,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554498,SiO2,Hexagonal,P622,177,36,0.8909161480555571,-2.381915195833333,False,583.3229747606287,2.052495757493227,0.5051,False,False,NM,8.170000000000002e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554543,SiO2,Tetragonal,I4/mcm,140,24,0.021344328472222,-3.251487015416666,False,437.40385752034615,1.824809285301174,5.6129,False,False,NM,0.0,,,,,,,,,,,,,3.472335723333332,1.494217759999999,1.9781179633333332,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554573,SiO2,Orthorhombic,Ama2,40,12,0.007466217222223,-3.265365126666667,False,180.8906829645195,2.206245804230383,5.6155,True,False,NM,0.0,,,,,,,0.368,,,,,0.102281820153442,3.89622179333707,1.709667990003737,2.186553803333332,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554665,SiO2,Tetragonal,P4_2/mcm,132,24,0.204917468472222,-3.067913875416666,False,376.9989517906709,2.117190556733614,5.0136,True,False,NM,0.0002612,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554682,SiO2,Tetragonal,I-4,82,144,0.016516703125001,-3.256314640763888,False,2828.733456780571,1.693009184834473,5.8482,False,False,NM,0.0042368,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-554755,SiO2,Tetragonal,P4_2/mmc,131,96,0.023352432951389,-3.2494789109375,False,2179.0611935390584,1.4651788999708462,5.606400000000001,False,False,NM,0.0030125,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-554946,SiO2,Orthorhombic,Imm2,44,144,0.017064501111111,-3.255766842777778,False,2803.111568928227,1.708484163407446,5.8629999999999995,False,False,NM,4.43e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555147,SiO2,Monoclinic,Cc,9,12,0.081409212222222,-3.191422131666667,False,151.17718700140955,2.639877869344921,5.3545,False,False,NM,0.0,,,,,,,,,,,,0.320169018195966,4.742104846666667,2.271120503333333,2.470984343333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555165,SiO2,Tetragonal,I4_1/acd,142,48,0.02297408201389,-3.249857261875,False,634.6071915924107,2.515504492241322,5.7614,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555211,SiO2,Tetragonal,I4/mmm,139,48,0.019635544097223,-3.253195799791667,False,1031.2979769154574,1.547910765842822,5.6913,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-555235,SiO2,Monoclinic,Cc,9,12,0.006908793055556,-3.265922550833333,False,181.81548762723517,2.195023732703494,5.5109,True,False,NM,0.0,,,,,,,,,,,,0.178388646017108,3.901121919982483,1.734318329985085,2.166803589997398,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555251,SiO2,Orthorhombic,Ima2,46,12,0.017512269722223,-3.255319074166665,False,214.59327273211113,1.8597475365084972,5.6355,False,False,NM,0.0,,,,,,,,,,,,0.29041116645198,3.381550799999999,1.37061043,2.01094037,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555355,SiO2,Hexagonal,P622,177,36,0.7983532308333341,-2.474478113055556,False,531.2082235056669,2.253858050320162,1.2633,False,False,NM,3.69e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555394,SiO2,Orthorhombic,Imma,74,48,4.788949200138889,1.516117856249999,False,2791.3182624209176,0.571900833649414,0.0,False,True,NM,0.0002968,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555411,SiO2,Orthorhombic,Fddd,70,24,0.5571483005555571,-2.715683043333333,False,332.64645054288303,2.399480347158499,1.6065,True,False,NM,0.0007593,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555483,SiO2,Orthorhombic,Fddd,70,12,0.013546909722222,-3.259284434166667,False,163.87165824864348,2.435377261571973,4.721699999999999,True,False,NM,0.0,,,,,,,2.323,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555497,SiO2,Cubic,Ia-3,206,72,0.255604781527779,-3.017226562361111,False,883.4958356924722,2.710296715787271,4.444000000000001,False,False,NM,0.0021354,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-555521,SiO2,Tetragonal,I4_1/amd,141,96,0.015517270138889,-3.25731407375,False,1879.2045489402703,1.6989712398893282,5.586699999999999,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555544,SiO2,Orthorhombic,Fddd,70,24,0.182747483472223,-3.090083860416667,False,396.0348781910594,2.015425066285736,4.325299999999999,True,False,NM,0.0016879,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555556,SiO2,Tetragonal,P4_2/mbc,135,48,0.015909832013889,-3.2569215118750012,False,797.4473547466503,2.001834016700103,5.774,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555676,SiO2,Orthorhombic,Pnnn,48,24,0.254574167638891,-3.018257176249999,False,354.38506518289466,2.252291924936925,4.5916,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555700,SiO2,Tetragonal,I4_1/amd,141,48,0.017485710138889,-3.25534563375,False,862.5702190986093,1.850698303643686,5.5201,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555740,SiO2,Cubic,Ia-3,206,24,0.022304727222222,-3.250526616666667,False,301.3608426962711,2.648581061455718,5.8478,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555791,SiO2,Cubic,Im-3m,229,144,0.046289922152778,-3.226541421736111,False,4328.928357687431,1.106294982977371,5.847799999999999,True,False,NM,0.0010069,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555823,SiO2,Hexagonal,P622,177,36,0.7911390030555571,-2.481692340833333,False,558.4637310052392,2.143859779021687,1.235,False,False,NM,8.8e-06,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-555891,SiO2,Monoclinic,P2_1,4,12,0.007827974999999,-3.2593559183333323,False,200.27763781191564,1.992680334534561,5.3872,False,False,NM,0.0002447,,,,,,,,,,,,0.137774509253344,3.880904886666666,1.765722673333333,2.115182213333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-555960,SiO2,Triclinic,P-1,2,48,0.262180292013889,-3.010651051875,False,1702.291483475245,0.937769622156823,5.4799,False,False,NM,0.0001761,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556027,SiO2,Trigonal,R-3c,167,18,0.529190332777779,-2.743641011111111,False,368.7387299699159,1.623463761241191,2.9032,True,False,NM,0.000142099999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556044,SiO2,Trigonal,P-31c,163,36,1.457366039444445,-1.815465304444444,False,680.6492033035814,1.7590087891581891,0.0,False,True,NM,0.0010179,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556068,SiO2,Cubic,Im-3m,229,72,0.140534533194445,-3.132296810694443,False,3145.5886997079538,0.761236159740577,6.3102,False,False,NM,0.021082999999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556088,SiO2,Orthorhombic,Ccce,68,48,0.107108276805556,-3.165723067083333,False,929.5691816796422,1.717308698180908,5.6778,True,False,NM,3.799999999999998e-06,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556132,SiO2,Orthorhombic,Pcca,54,24,0.196783325555557,-3.076048018333332,False,273.77741366819885,2.915429033883058,4.5112,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556218,SiO2,Orthorhombic,Cmc2_1,36,36,0.012897781944445,-3.259933561944445,False,615.72736481063,1.944477376464736,5.5973,True,False,NM,0.0,,,,,,,,,,,,0.094646289414852,3.51021101,1.499099196666666,2.011111813333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556257,SiO2,Cubic,Fd-3c,228,144,0.41891649138889,-2.853914852499999,False,2664.9348438909233,1.797068973283346,3.6775,False,False,NM,0.031032599999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556262,SiO2,Triclinic,P-1,2,48,0.018816912013889,-3.254014431875001,False,930.0985084431348,1.716331363579386,5.974,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556319,SiO2,Triclinic,P1,1,12,0.127773443055557,-3.145057900833333,False,173.32150121956357,2.302595508962697,5.2035,False,False,NM,0.0002058,,,,,,,,,,,,0.203404287917001,4.312628696666668,2.00486001,2.307768686666667,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556376,SiO2,Monoclinic,P2,3,12,0.42902559138889,-2.8438057525,False,147.6418449960055,2.703090782465074,2.7482,False,False,NM,0.0005652,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556454,SiO2,Orthorhombic,C222,21,48,0.011794062638889,-3.2610372812499993,False,841.3671147115384,1.897337337467328,5.568099999999999,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556464,SiO2,Trigonal,P-31c,163,36,0.245938782500001,-3.026892561388889,False,449.0401358715822,2.666282666738986,4.035,True,False,NM,0.0,,,,,,,0.399,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556469,SiO2,Triclinic,P-1,2,48,0.015928456805555,-3.256902887083333,False,900.8671397311537,1.772022944177718,5.696199999999999,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556537,SiO2,Cubic,I2_13,199,36,0.252104360277778,-3.020726983611111,False,527.4512983330652,2.269911809352473,4.7217,False,False,NM,0.0485081,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556553,SiO2,Monoclinic,C2,5,12,0.085701673888889,-3.187129669999999,False,155.9216881954196,2.5595497004538172,5.1327,True,False,NM,0.0,,,,,,,,,,,,0.19120357021507,4.707034143333334,2.26702855,2.440005593333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556564,SiO2,Tetragonal,P4/nnc,126,48,1.090000236388889,-2.1828311075,False,625.4731573555706,2.55223940865596,0.302,True,False,NM,4.1100000000000016e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556588,SiO2,Triclinic,P1,1,12,0.308851838888889,-2.9639795049999993,False,134.1478516278855,2.974995912881846,4.0078,False,False,NM,0.0034059,,,,,,,,,,,,0.595188472543431,6.32101793,3.431575693333334,2.889442236666667,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556591,SiO2,Orthorhombic,Fmmm,69,54,0.020681107777779,-3.252150236111111,False,1073.182049275217,1.6734363919240511,5.873200000000001,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556654,SiO2,Monoclinic,P2_1/c,14,72,0.012054572222224,-3.260776771666666,False,1149.5266385915536,2.08306252460832,5.606999999999999,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556662,SiO2,Monoclinic,C2,5,12,0.067856033055557,-3.204975310833333,False,171.58120415192076,2.325950049642265,5.565300000000001,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556788,SiO2,Triclinic,P1,1,12,0.247048454722223,-3.025782889166667,False,148.001516429148,2.696521765071871,4.7965,False,False,NM,0.000275099999999,,,,,,,3.136,,,,,0.271434596545467,4.78285675,2.190450513333333,2.592406236666667,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556812,SiO2,Trigonal,R-3c,167,18,0.295285254444445,-2.977546089444444,False,208.1795676286044,2.875565418313443,5.0183,True,False,NM,0.0012855,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556880,SiO2,Triclinic,P1,1,12,0.151594757222223,-3.121236586666666,False,177.70472754585288,2.245800186783794,5.0612,False,False,NM,0.000710399999999,,,,,,,,,,,,0.270207687339342,4.24794759,1.975965796666666,2.271981793333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556882,SiO2,Monoclinic,P2_1/c,14,48,0.010804162430556,-3.262027181458334,False,613.8312638612458,2.6006450554793012,5.6423,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-556961,SiO2,Orthorhombic,P2_12_12_1,19,24,0.008716009305556,-3.264115334583334,False,338.08794787234274,2.360860911052234,5.4877,True,False,NM,0.0,,,,,,,,,,,,0.028799999999999,3.888362953333333,1.7458230466666662,2.142539906666666,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556963,SiO2,Trigonal,P-31m,162,36,0.149604775833333,-3.123226568055556,False,530.9214200654055,2.255075583119296,5.4127,False,False,NM,3.9500000000000005e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556985,SiO2,Triclinic,P1,1,12,0.053084267222223,-3.219747076666666,False,204.00995306334,1.956224705325687,5.6098,False,False,NM,0.0,,,,,,,,,,,,0.18203864780521,3.467680663333333,1.407077793333333,2.06060287,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-556994,SiO2,Triclinic,P1,1,12,0.088277768055556,-3.184553575833334,False,172.01787050528444,2.320045639110383,5.3836,True,False,NM,0.0,,,,,,,,,,,,0.12895313830384,3.944354276666667,1.674148106666667,2.27020617,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557004,SiO2,Triclinic,P1,1,36,0.020841848333333,-3.251989495555557,False,668.6114592363509,1.790678150075335,5.5806,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557017,SiO2,Tetragonal,P4/nnc,126,48,0.5266905968055571,-2.746140747083333,False,656.8963091061819,2.430151028602173,2.5295,True,False,NM,9.19e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557024,SiO2,Cubic,Pm-3n,223,144,0.070882095694445,-3.201949248194445,False,2914.4062288291093,1.643240971833268,5.9023,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557076,SiO2,Trigonal,R-3c,167,36,0.290766749444445,-2.982064594444445,False,554.3252282699633,2.159865490302806,4.0901,True,False,NM,0.0011769,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557118,SiO2,Orthorhombic,C222_1,20,12,0.019075217222223,-3.253756126666667,False,164.08651899931755,2.432188291571348,5.4995,True,False,NM,0.0,,,,,,,,,,,,0.143392064014015,4.374398770000265,2.015143236666937,2.359255533333327,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557134,SiO2,Monoclinic,C2,5,12,0.095042920555556,-3.1777884233333342,False,173.91649427006328,2.294718002394417,5.4646,False,False,NM,0.0,,,,,,,,,,,,0.089990418245689,3.749960446666667,1.51335696,2.236603486666667,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557194,SiO2,Trigonal,P-31m,162,18,1.262009241666668,-2.010822102222222,False,287.2441466074515,2.084059753845407,0.0,False,True,NM,0.3341708,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557211,SiO2,Hexagonal,P6_3/mcm,193,72,0.018907765972221,-3.253923577916668,False,1449.8689797379425,1.651553275056509,5.5612,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557244,SiO2,Orthorhombic,I2_12_12_1,24,12,0.18253721388889,-3.09029413,False,153.76847183578997,2.595391015793074,5.1733,False,False,NM,0.0,,,,,,,,,,,,0.13304,4.557305393333333,2.049741156666666,2.507564236666667,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557264,SiO2,Orthorhombic,Cmc2_1,36,48,0.011199296805557,-3.261632047083333,False,773.3316593746347,2.064259521652424,5.6152000000000015,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557465,SiO2,Orthorhombic,Pccn,56,24,0.013800840138889,-3.259030503749999,False,325.2614730150914,2.453959927164954,5.6798,True,False,NM,0.0,,,,,,,,,,,,,4.517771493333334,2.154849693333333,2.3629218,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557591,SiO2,Cubic,Pm-3n,223,72,0.071399671249999,-3.201431672638889,False,1258.1348693553516,1.903242585682376,5.7214,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557653,SiO2,Monoclinic,Pm,6,12,0.302640154722224,-2.970191189166666,False,142.96137709999263,2.791588318540758,4.1137999999999995,False,False,NM,0.0003336,,,,,,,,,,,,0.40625443006382,5.351426683333334,2.6162737033333343,2.73515298,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557723,SiO2,Hexagonal,P6_422,181,36,0.280618128333333,-2.992213215555555,False,554.7872442736806,2.158066796420247,3.5601000000000003,True,False,NM,2.4100000000000003e-05,,,,,,,,,,,,0.0659,5.078722923335735,2.790739360002401,2.287983563333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557771,SiO2,Trigonal,R-3c,167,36,0.6158921225,-2.656939221388889,False,787.9776821972209,1.5194185799856932,2.4357,True,False,NM,9.37e-05,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557814,SiO2,Cubic,Pm-3n,223,144,0.7114226436111111,-2.561408700277778,False,2295.777288002131,2.086034977698425,1.4092,True,False,NM,0.012697799999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557837,SiO2,Monoclinic,C2/c,15,12,0.008337957222222,-3.264493386666667,False,174.80622707484122,2.283038293275298,5.6449,True,False,NM,0.0,,,,,,,2.918,,,,,,4.142990917307915,1.887504951996488,2.255485965311426,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557873,SiO2,Triclinic,P1,1,12,0.065522978888891,-3.207308364999999,False,196.24951180118808,2.033581162327374,5.6607,False,False,NM,0.0002014,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-557881,SiO2,Monoclinic,Cm,8,36,0.020218251944445,-3.252613091944445,False,677.9628519245057,1.765978663205341,5.6379,False,False,NM,0.0,,,,,,,,,,,,0.102141143150354,3.249876163326262,1.320911443326262,1.92896472,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-557894,SiO2,Monoclinic,P2_1/m,11,96,0.021515728680556,-3.251315615208332,False,1940.8424298889604,1.645014779845564,5.9287,True,False,NM,0.032930299999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-557930,SiO2,Tetragonal,I-42m,121,24,0.03198936263889,-3.24084198125,False,345.2900991106816,2.311617456409678,5.8743,False,False,NM,0.0,,,,,,,,,,,,0.039015,4.089214866666666,1.831821863333333,2.2573930033333323,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-557933,SiO2,Orthorhombic,Imma,74,72,0.013428656111111,-3.259402687777778,False,1242.0495713047258,1.927890735772864,5.5687999999999995,False,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-558025,SiO2,Orthorhombic,Pnnm,58,108,0.016457801296297,-3.256373542592593,False,1971.8196554602207,1.821568104814957,5.897799999999999,True,False,NM,0.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
False,mp-558115,SiO2,Trigonal,R-3,148,120,0.014243696222223,-3.258587647666667,False,2347.133906009527,1.700326126656106,5.6668,False,False,NM,0.120655199999999,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-558200,SiO2,Tetragonal,P-4n2,118,24,0.07261927013889,-3.20021207375,False,330.74016087901987,2.413310250887983,5.642899999999999,False,False,NM,0.0,,,,,,,,,,,,0.02308,4.2445686,1.923640526666666,2.320928073333333,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-558203,SiO2,Tetragonal,P4/mbm,127,96,0.08890391388889,-3.183927429999999,False,2487.656069956964,1.283422785439126,6.021100000000001,True,False,NM,0.0024713,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
True,mp-558301,SiO2,Monoclinic,C2/m,12,48,0.212534480347223,-3.060296863541667,False,982.7912801706008,1.624309528857694,5.6614,False,False,NM,5.299999999999997e-06,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0
